"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
7.96861458436744,12.3098731910913,15.9933086952375,19.5681649034173,22.6827175121419,25.2646284635639,22.79633409626,19.4641702449103,14.9835748686353,10.9327500253232,6.52798217304215,2.90567254586994,1.86467370448069,1.46411099554828,1.80144357630949,1.2188392903249,2.1525602867665,0.967679179706496,2.18223410895324,0.995557981944428,1.88877343823617,0.823206222894951,1.85917452067531,0.956058172339315,1.69438752663842,0.77476826808832,1.49692078352078,1.0378819363014,1.16265345862389,0
6.97963776395364,13.08450938625,12.8755809083703,12.8383145770704,13.3334617362493,13.0570237036963,12.4446813253033,12.6346544462178,12.4096457010719,12.0863438885162,11.7225751547175,11.3283035400252,11.4025781077811,10.5751511411801,10.0975446300028,9.97919319425539,9.60852601215046,9.1825706504983,8.66783922293041,8.24587472676918,7.80791273987683,7.38199974645791,7.00580800394114,6.06802095384868,5.60167555396632,5.34410790335409,4.97661980607485,4.54662751475322,4.14367817546646,3.74073401176924
32.9821921470292,100,100,0,0,0,68.7589952587877,100,0,0,0,42.8378527004362,85.6836401371139,0,0,0,70.5805028213329,77.8085987842325,0,0,0,41.9717867644387,63.0732565416431,0,0,0,50.5157552426844,52.7844607673712,0,0
0.68515181413877,5.80601768644621,8.6965308548836,10.7902301307634,12.3022422637637,13.3649596090074,14.0363380645297,14.3128062978108,16.2234587472575,19.4166182793682,22.3061419100917,24.7263794547697,26.7540153097944,28.4446241297439,29.7487520429584,29.0657795251318,28.3225182618569,27.7242348217519,27.1083083529146,26.4053002992227,25.6323568751947,24.7787365591118,23.8049240014761,22.7973965040232,21.7771166346815,20.6785448326797,19.4980177935896,18.3352705919236,17.1920998760963,16.0501282415062
0,6.77687816067165,11.2708240101281,16.6208524313551,20.563323933905,24.8845119052826,28.7275949712102,33.4735212397657,37.9927268224743,32.662671598776,27.3245720906908,21.9853177100947,16.4957307871208,11.1535693136522,5.81913353905018,0.481113677345093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.58993551438235,9.530755274868,15.4773051826668,17.5659682569425,11.6342809187373,5.69113328590563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18225828065435,11.3276318921762,12.091369267543,12.8434568517238,13.3144046231511,13.8395402129782,14.3142888035184,14.6520744626092,14.9762311968681,15.4870760726995,15.425515064713,15.5283087653407,15.5743457974477,15.8195854591147,15.8510999502947,15.9356012767656,15.9896495254343,15.9523142441897,15.8502353968414,15.7450960081078,15.611018757311,15.4494974649048,15.325248478709,14.8051913429354,14.7971770583057,14.4168298312066,14.224011571182,13.770584642038,13.6299460609101,13.1778404709981
2.79922830852495,3.71920322203653,2.99702817941331,3.25530674664861,2.85998953459431,2.44018611445724,2.72574215371908,2.14397545437523,2.19042604669384,1.79853528065852,1.97240756154983,1.85768935164657,0.904361403106968,0,0,0,0,0,0,0,0,0.0443274933207967,1.69896744822652,1.94069529261978,2.01866143840559,1.73560595324936,1.7339181494267,1.73233615186097,1.58562402290842,0
0.546916906969734,6.52850361769541,4.09648524568865,10.004865822645,4.97824563217831,10.4775031058684,5.61617947194143,9.68591799024346,4.5132858763322,8.08842893705108,3.20239826395153,7.20059972812222,1.36709339677737,5.56847236521505,0,3.78679235825727,0,2.29152314249105,0,1.28928941996275,0.176408412291234,0,0,0,0,0,0,0,0,0
10.4336221086432,100,100,80.5954157705231,63.5847251546841,52.4791688087599,37.7752679097211,26.8788075148812,16.6336652982343,9.87342292819476,3.78987991178808,0.863892162272634,0.403187859403569,0.653881082925387,0,0.115449431633208,0.738718250800939,0,0.231429533223186,0.517676350607124,0,0.390975077347812,0.33792509342406,0.28839052913387,0.94851495668803,0.20151091146497,0.513393728322476,0.476743798870658,0.0889570339472514,0.408312073813797
0,0,0,0,0,0,0,0,0,0,0.486759485539237,1.33502365293093,2.14435682201977,2.904452587275,3.5600356032873,3.51807476137483,3.47359646536012,3.59495969795038,3.60969143218087,3.57790278880227,3.65645827659695,3.7303938096041,3.81904260029514,3.891137114121,3.94968244646714,3.99695842021373,4.0398899976003,3.95410721625262,3.84517518375425,0
0,1.65400381205833,4.91332745579012,7.5756555883034,9.78502671313245,11.4034696718988,12.5578226699004,13.291856950711,14.3692166374752,15.6541757341946,16.6730275092812,17.4156860926726,17.9297275880767,18.2587998041311,17.048651812128,14.9193049142049,13.153816926552,11.792104259208,10.7135285475388,9.86324862549723,9.91534398518849,10.5479842487885,11.1090903266244,11.2672187533165,11.1696959269487,10.8793866890295,10.631732688537,10.6922221908252,10.9313120139595,11.2670294433499
2.17632512553906,27.547777144904,38.2896227344312,44.1786895077867,47.6622881518415,48.8876082669123,47.983699051482,46.4093508687451,44.968554910697,42.0770240838751,38.2537885788306,33.7973254600817,28.9810072616675,23.8168368951814,18.3799737126218,13.1903681913909,8.35469000334432,4.09339276752372,0.521872009970436,0,0,0,0,0,0,0,0,0,0,0
2.13924912716015,14.616405220191,13.2103623111667,12.0152258384961,11.9449236930448,11.4879597476119,11.030995802179,10.046765765862,9.6249528931547,9.55465074770349,9.06253572954497,8.67587392956328,8.35951427503281,7.97285247505111,7.62134174779503,7.30498209326456,6.9886224387341,6.74256492965483,6.39105420239875,6.1449966933195,5.47712631153294,5.37167309335612,4.8092559297464,4.73895378429518,4.56319842066713,4.35229198431348,4.21168769341105,3.71957267525254,3.68442160252694,3.50866623889889
100,94.0960486353299,87.7242607310911,67.4306549826557,66.7863414836947,66.4622441900323,60.0839767122154,56.1131640823701,50.3196112397422,47.3006171807888,43.537273381251,39.0263481158407,35.5370036140051,32.0167356586746,28.1129607398448,25.2424003622604,22.7061814984601,20.1536279956823,16.87698600046,14.9983953209234,13.1123457683261,10.8647349376148,8.96202957815776,7.76236375428768,5.85350052731838,4.29349976798775,4.85727038524031,0,4.91961604619987,0
0.100698615647177,4.96799600543194,9.19894943476408,12.9687883330104,15.9277068242339,18.2813458362606,15.5324141398135,7.93788687266889,0.539698718165916,0.97554645538634,12.5255537521918,23.4032732752918,30.6546603412849,30.4679882604377,29.9876240087567,29.6402501505626,29.197191058596,28.6205382731628,27.9364102891788,27.1292822448272,26.2545629952076,25.263356791924,24.1930982730909,23.0672560821088,21.9222307738186,20.7575614342497,19.5756914197703,18.3074884415745,17.0684288913033,0
12.3774226958469,14.6477190804042,16.4272668495903,17.1951385284057,17.3190134089168,16.9428428880742,16.3947070614012,16.0353964467516,15.6762355033461,15.13554746062,14.7809369875182,14.5702436316352,14.4440704918369,14.3615989758806,14.164983549578,13.6092960115544,12.9645488106262,12.5268858453849,12.2821116052206,12.1497098403817,11.9634485637887,11.5976220866872,11.4196854064301,11.3244713052725,11.1480187776371,10.6268960656891,10.0573991918331,9.74213652689815,9.6197644695712,9.5927537531169
0,2.63168452396473,4.95372268779811,6.80015417330538,8.1745050426857,9.20385839115435,9.95708126027709,10.4389604210045,10.7153153589924,10.7753387721661,21.8223949206622,32.1622111314167,16.1456284948124,8.4639878286185,7.95142971247269,7.7343226237601,7.49185038756253,7.23196761944974,6.79151369886343,6.29248611873017,5.90924942982219,5.51339205185612,5.07538626431546,4.66362610226327,4.25260564749748,3.85521165156906,3.46762967746469,3.09036911977758,2.59712551178871,2.21062926025791
18.8813403712922,100,100,100,100,100,100,100,100,100,90.9958987729967,86.0407815442923,90.4712225422266,81.9079541729607,77.0087938361867,75.5047810201935,67.9416165892129,62.3954744140738,58.4632461533464,50.2128971523164,45.2403460621185,38.3574141745911,32.4941307987823,26.5174317361086,21.0446222966021,14.908012182388,11.1144179934872,6.78786328268782,3.70052024161637,2.56169308096438
